bailable,energia,valencia,popularidad,tempo,genero
0.543,0.461,0.385,39,96.803,2
0.439,0.561,0.432,31,145.415,2
0.274,0.239,0.122,33,141.854,2
0.491,0.0765,0.305,40,113.728,2
0.395,0.656,0.487,59,174.782,2
0.577,0.848,0.327,37,89.967,2
0.446,0.713,0.369,36,143.229,2
0.619,0.767,0.644,35,129.947,2
0.863,0.381,0.906,39,120.645,2
0.293,0.691,0.513,38,182.256,2
0.469,0.202,0.102,45,110.937,2
0.595,0.628,0.485,43,152.742,2
0.332,0.683,0.419,67,88.522,2
0.574,0.478,0.211,46,80.8,2
0.463,0.671,0.633,64,84.28,2
0.427,0.774,0.665,40,140.444,2
0.521,0.902,0.592,41,104.708,2
0.31,0.954,0.421,38,143.736,2
0.517,0.469,0.409,40,115.076,2
0.607,0.369,0.406,41,91.684,2
0.832,0.614,0.834,37,113.88,2
0.518,0.454,0.216,37,107.689,2
0.559,0.868,0.609,83,156.295,2
0.354,0.717,0.514,38,174.069,2
0.242,0.7,0.273,60,156.706,2
0.7,0.867,0.557,44,88.19,2
0.604,0.876,0.804,42,137.821,2
0.599,0.761,0.712,74,77.015,2
0.47,0.915,0.634,41,160.3,2
0.796,0.486,0.646,44,135.249,2
0.512,0.5,0.196,42,80.075,2
0.685,0.915,0.863,38,136.817,2
0.507,0.452,0.322,62,81.632,2
0.823,0.855,0.491,38,115.353,2
0.74,0.476,0.511,36,100.09,2
0.787,0.844,0.71,40,118.959,2
0.828,0.538,0.367,44,132.633,2
0.727,0.478,0.909,35,166.364,2
0.545,0.855,0.467,35,91.796,2
0.571,0.447,0.345,37,80.699,2
0.613,0.718,0.619,35,138.43,2
0.395,0.558,0.132,43,81.605,2
0.818,0.4,0.838,60,73.76,2
0.496,0.909,0.54,46,122.075,2
0.491,0.808,0.335,46,117.312,2
0.488,0.667,0.331,41,96.986,2
0.483,0.848,0.612,46,107.314,2
0.573,0.779,0.669,47,105.086,2
0.47,0.576,0.0878,54,104.523,2
0.459,0.793,0.336,41,127.879,2
0.381,0.87,0.634,50,102.931,2
0.631,0.871,0.855,41,94.261,2
0.518,0.712,0.509,53,122.701,2
0.477,0.723,0.27,51,82.711,2
0.422,0.901,0.673,64,112.445,2
0.327,0.886,0.16,26,134.991,2
0.722,0.677,0.903,27,108.531,2
0.695,0.829,0.648,42,169.982,2
0.4,0.968,0.434,48,144.054,2
0.345,0.998,0.28,36,154.85,2
0.567,0.198,0.321,59,92.467,2
0.553,0.685,0.57,45,137.898,2
0.646,0.857,0.77,12,138.004,2
0.228,0.872,0.278,52,91.724,2
0.516,0.549,0.907,76,176.941,2
0.425,0.681,0.933,63,131.011,2
0.589,0.82,0.787,61,117.307,2
0.511,0.308,0.377,47,83.546,2
0.298,0.799,0.561,60,143.072,2
0.273,0.821,0.739,58,179.882,2
0.523,0.93,0.313,49,117.265,2
0.668,0.779,0.963,64,140.873,2
0.411,0.633,0.754,48,78.727,2
0.556,0.592,0.675,57,180.645,2
0.652,0.94,0.72,57,91.242,2
0.333,0.695,0.317,62,203.753,2
0.589,0.768,0.694,47,109.127,2
0.547,0.698,0.574,56,87.467,2
0.392,0.838,0.764,45,129.036,2
0.517,0.447,0.894,52,134.755,2
0.609,0.807,0.754,54,121.768,2
0.664,0.695,0.656,50,113.762,2
0.622,0.865,0.87,59,149.706,2
0.689,0.789,0.631,50,110.739,2
0.702,0.578,0.975,67,111.617,2
0.42,0.89,0.382,42,132.969,2
0.429,0.564,0.276,74,104.212,2
0.475,0.576,0.524,52,96.378,2
0.462,0.628,0.0981,61,140.049,2
0.439,0.864,0.481,64,169.228,2
0.577,0.843,0.527,51,124.94,2
0.586,0.855,0.448,68,124.917,2
0.53,0.683,0.694,63,174.441,2
0.521,0.927,0.697,57,167.378,2
0.576,0.708,0.718,50,140.703,2
0.425,0.479,0.279,69,123.217,2
0.368,0.592,0.398,59,127.593,2
0.375,0.618,0.152,46,192.409,2
0.655,0.495,0.196,53,119.669,2
0.721,0.85,0.873,59,142.082,2
0.643,0.816,0.616,48,115.061,2
0.613,0.898,0.763,67,134.033,2
0.71,0.741,0.922,51,139.948,2
0.687,0.345,0.284,48,81.735,2
0.487,0.553,0.699,71,126.043,2
0.616,0.766,0.883,61,105.764,2
0.666,0.187,0.179,56,123.876,2
0.545,0.916,0.653,49,130.16,2
0.614,0.319,0.259,50,98.803,2
0.427,0.665,0.442,16,142.702,2
0.414,0.404,0.224,29,71.105,2
0.533,0.376,0.187,79,165.007,2
0.491,0.801,0.971,71,160.109,2
0.612,0.634,0.904,72,121.059,2
0.49,0.715,0.866,74,130.726,2
0.384,0.846,0.272,19,90.172,2
0.572,0.835,0.796,78,129.994,2
0.693,0.497,0.473,70,81.308,2
0.505,0.836,0.764,66,159.669,2
0.676,0.92,0.624,22,126.341,2
0.562,0.779,0.967,66,119.602,2
0.546,0.529,0.574,21,151.727,2
0.399,0.518,0.285,16,127.084,2
0.757,0.868,0.815,63,138.923,2
0.162,0.867,0.499,61,174.851,2
0.483,0.615,0.594,63,80.576,2
0.564,0.932,0.619,77,112.937,2
0.668,0.906,0.507,73,135.653,2
0.476,0.717,0.753,70,93.584,2
0.336,0.792,0.425,66,155.588,2
0.413,0.725,0.44,72,124.618,2
0.529,0.854,0.961,13,129.381,2
0.43,0.682,0.693,15,122.304,2
0.535,0.716,0.901,72,94.379,2
0.573,0.683,0.817,70,169.519,2
0.394,0.944,0.265,75,105.338,2
0.406,0.683,0.821,55,126.737,2
0.752,0.684,0.539,66,141.075,2
0.626,0.889,0.499,45,126.074,2
0.542,0.915,0.92,66,159.81,2
0.61,0.838,0.693,45,129.583,2
0.704,0.528,0.73,60,117.472,2
0.388,0.338,0.477,79,177.784,2
0.527,0.942,0.495,76,148.723,2
0.197,0.798,0.525,62,175.068,2
0.338,0.887,0.399,51,206.255,2
0.429,0.668,0.398,62,77.737,2
0.488,0.777,0.481,51,81.437,2
0.761,0.722,0.966,64,122.764,2
0.497,0.552,0.633,61,124.359,2
0.59,0.785,0.674,43,141.18,2
0.544,0.897,0.647,71,157.17,2
0.34,0.976,0.669,61,144.737,2
0.502,0.681,0.584,43,112.16,2
0.507,0.851,0.587,46,98.061,2
0.443,0.727,0.566,67,160.82,2
0.715,0.625,0.826,72,125.275,2
0.307,0.429,0.582,43,199.787,2
0.75,0.651,0.694,42,115.015,2
0.592,0.705,0.902,61,135.754,2
0.479,0.601,0.669,71,124.966,2
0.714,0.937,0.964,72,124.13,2
0.449,0.811,0.736,42,124.594,2
0.549,0.707,0.821,59,127.238,2
0.593,0.786,0.955,68,103.761,2
0.564,0.645,0.836,67,99.302,2
0.581,0.854,0.788,69,131.18,2
0.543,0.307,0.649,62,168.169,2
0.357,0.653,0.522,67,176.647,2
0.583,0.526,0.313,63,160.067,2
0.785,0.737,0.971,69,125.447,2
0.786,0.87,0.864,18,100.66,2
0.806,0.462,0.736,70,92.726,2
0.292,0.823,0.244,65,89.939,2
0.61,0.864,0.875,15,130.577,2
0.347,0.803,0.672,61,85.362,2
0.404,0.903,0.498,74,115.672,2
0.67,0.591,0.8,64,91.439,2
0.579,0.705,0.761,63,116.172,2
0.671,0.405,0.828,64,99.678,2
0.436,0.657,0.21,11,118.693,2
0.545,0.467,0.444,63,113.713,2
0.485,0.935,0.68,60,155.608,2
0.371,0.758,0.452,65,77.81,2
0.27,0.944,0.606,73,146.347,2
0.55,0.726,0.37,67,92.697,2
0.491,0.883,0.518,65,131.75,2
0.741,0.58,0.944,68,127.402,2
0.631,0.932,0.971,76,122.429,2
0.326,0.872,0.492,50,173.381,2
0.576,0.974,0.531,65,129.088,2
0.638,0.686,0.766,56,126.045,2
0.702,0.841,0.271,61,134.919,2
0.438,0.805,0.564,76,113.253,2
0.529,0.906,0.965,55,131.847,2
0.713,0.699,0.945,44,127.434,2
0.556,0.674,0.399,66,146.433,2
0.521,0.626,0.479,61,90.337,2
0.484,0.84,0.783,57,139.952,2
0.539,0.693,0.472,58,84.954,2
0.604,0.756,0.308,58,120.436,2
0.493,0.515,0.334,62,79.987,2
0.558,0.553,0.251,66,134.263,2
0.699,0.655,0.919,56,128.644,2
0.549,0.718,0.683,54,125.898,2
0.404,0.556,0.34,65,159.256,2
0.29,0.933,0.383,54,169.507,2
0.664,0.537,0.221,61,115.049,2
0.536,0.613,0.298,52,101.587,2
0.497,0.373,0.295,58,111.969,2
0.322,0.482,0.399,52,150.017,2
0.5,0.343,0.155,51,136.28,2
0.731,0.189,0.379,53,78.1,2
0.446,0.739,0.27,58,85.344,2
0.489,0.57,0.643,61,134.486,2
0.479,0.493,0.438,56,144.546,2
0.781,0.943,0.651,54,135.005,2
0.505,0.836,0.684,51,146.108,2
0.537,0.561,0.242,63,78.13,2
0.378,0.749,0.521,52,160.61,2
0.57,0.801,0.973,51,147.37,2
0.358,0.4,0.311,57,88.239,2
0.685,0.555,0.332,50,105.042,2
0.608,0.94,0.601,46,102.686,2
0.469,0.919,0.463,47,85.064,2
0.58,0.159,0.424,62,151.419,2
0.312,0.815,0.372,47,153.064,2
0.353,0.338,0.384,46,169.05,2
0.523,0.906,0.885,42,161.221,2
0.682,0.401,0.566,41,97.091,2
0.293,0.917,0.448,49,134.894,2
0.451,0.959,0.598,42,156.069,2
0.414,0.525,0.177,49,148.283,2
0.186,0.749,0.303,46,81.727,2
0.487,0.67,0.74,42,141.173,2
0.662,0.927,0.767,43,101.374,2
0.454,0.974,0.561,41,129.944,2
0.532,0.929,0.465,40,135.596,2
0.42,0.824,0.765,38,137.969,2
0.49,0.901,0.397,41,132.953,2
0.229,0.671,0.412,56,69.922,2
0.589,0.404,0.663,45,152.457,2
0.546,0.438,0.274,56,120.022,2
0.65,0.78,0.809,60,117.023,2
0.57,0.837,0.662,41,134.975,2
0.74,0.714,0.816,50,140.042,2
0.44,0.848,0.269,33,90.027,2
0.521,0.808,0.441,47,119.935,2
0.652,0.667,0.806,37,126.928,2
0.621,0.68,0.967,37,146.99,2
0.377,0.913,0.349,40,78.049,2
0.411,0.565,0.301,30,76.984,2
0.695,0.612,0.58,43,109.01,2
0.675,0.876,0.812,40,93.311,2
0.149,0.637,0.365,47,200.085,2
0.679,0.583,0.478,41,119.993,2
0.548,0.823,0.574,49,114.02,2
0.479,0.84,0.725,35,149.968,2
0.359,0.489,0.195,31,146.655,2
0.637,0.87,0.735,45,82.044,2
0.569,0.887,0.738,44,120.949,2
0.484,0.787,0.638,31,106.645,2
0.542,0.869,0.295,39,129.863,2
0.349,0.714,0.684,45,94.435,2
0.503,0.926,0.504,33,152.02,2
0.309,0.987,0.136,46,158.057,2
0.515,0.815,0.48,45,146.995,2
0.347,0.974,0.574,35,152.017,2
0.391,0.988,0.562,36,179.979,2
0.5,0.92,0.651,29,139.987,2
0.383,0.577,0.23,43,79.96,2
0.565,0.392,0.493,55,98.485,2
0.683,0.515,0.767,60,88.827,2
0.54,0.465,0.341,62,94.731,2
0.592,0.397,0.205,65,150.038,2
0.565,0.615,0.591,58,143.928,2
0.675,0.448,0.568,52,98.499,2
0.629,0.356,0.472,64,83.886,2
0.559,0.393,0.669,58,90.105,2
0.498,0.723,0.882,63,153.227,2
0.758,0.378,0.985,68,120.736,2
0.764,0.567,0.79,64,108.805,2
0.553,0.506,0.51,64,143.278,2
0.655,0.606,0.765,68,110.061,2
0.679,0.553,0.946,68,109.071,2
0.292,0.324,0.384,71,176.631,2
0.722,0.412,0.91,42,105.927,2
0.815,0.741,0.965,61,121.221,2
0.62,0.556,0.592,61,119.172,2
0.546,0.361,0.709,51,154.814,2
0.656,0.462,0.642,60,116.049,2
0.613,0.289,0.553,58,144.188,2
0.679,0.601,0.668,45,114.388,2
0.717,0.406,0.703,56,123.213,2
0.667,0.513,0.518,58,95.306,2
0.741,0.267,0.497,57,102.428,2
0.624,0.388,0.445,50,85.925,2
0.583,0.833,0.81,51,119.884,2
0.55,0.514,0.724,55,136.542,2
0.558,0.36,0.509,44,87.838,2
0.578,0.848,0.779,54,87.246,2
0.621,0.439,0.666,43,106.613,2
0.723,0.49,0.795,68,129.012,2
0.696,0.532,0.624,48,103.359,2
0.625,0.536,0.729,49,129.178,2
0.721,0.57,0.713,52,122.445,2
0.669,0.52,0.634,59,104.812,2
0.68,0.462,0.415,49,106.2,2
0.694,0.649,0.603,46,111.98,2
0.645,0.604,0.545,56,156.436,2
0.449,0.547,0.74,45,152.211,2
0.581,0.548,0.672,51,139.149,2
0.638,0.5,0.406,45,126.4,2
0.608,0.391,0.751,45,143.665,2
0.589,0.348,0.28,61,119.374,2
0.503,0.659,0.33,46,101.668,2
0.662,0.788,0.929,60,116.499,2
0.431,0.651,0.544,52,122.227,2
0.626,0.565,0.924,62,116.61,2
0.651,0.648,0.868,57,97.017,2
0.619,0.686,0.757,63,76.923,2
0.724,0.598,0.786,52,114.987,2
0.705,0.499,0.391,44,98.686,2
0.597,0.342,0.11,53,109.609,2
0.472,0.373,0.459,66,135.193,2
0.836,0.509,0.949,71,138.713,2
0.598,0.374,0.413,42,109.499,2
0.592,0.652,0.612,36,105.244,2
0.445,0.471,0.562,51,71.041,2
0.497,0.349,0.421,69,113.762,2
0.583,0.316,0.436,60,114.36,2
0.862,0.499,0.78,41,105.203,2
0.438,0.56,0.567,40,74.564,2
0.823,0.417,0.522,67,111.928,2
0.558,0.464,0.559,53,171.762,2
0.597,0.289,0.341,47,135.166,2
0.594,0.541,0.625,36,72.97,2
0.709,0.699,0.592,58,125.377,2
0.815,0.359,0.645,35,101.248,2
0.315,0.775,0.385,25,108.115,2
0.554,0.708,0.512,57,131.157,2
0.309,0.831,0.934,16,181.145,2
0.371,0.917,0.477,58,133.553,2
0.686,0.856,0.694,36,117.951,2
0.452,0.817,0.412,40,126.04,2
0.633,0.884,0.931,36,127.675,2
0.589,0.956,0.435,34,129.34,2
0.601,0.643,0.552,68,128.262,2
0.686,0.541,0.724,56,120.084,2
0.592,0.7,0.844,33,135.447,2
0.37,0.888,0.23,39,150.072,2
0.653,0.766,0.396,53,125.113,2
0.517,0.904,0.529,48,127.049,2
0.565,0.603,0.489,44,126.984,2
0.47,0.806,0.787,51,132.359,2
0.504,0.935,0.75,49,128.393,2
0.678,0.693,0.623,48,107.415,2
0.398,0.834,0.389,19,92.376,2
0.588,0.656,0.866,12,148.691,2
0.426,0.903,0.762,60,122.201,2
0.282,0.903,0.543,44,165.686,2
0.566,0.765,0.969,51,75.008,2
0.38,0.89,0.694,30,145.838,2
0.754,0.496,0.341,63,119.186,2
0.287,0.975,0.441,47,169.424,2
0.513,0.87,0.315,48,92.021,2
0.465,0.711,0.408,28,140.644,2
0.65,0.759,0.943,66,121.454,2
0.304,0.761,0.174,23,103.541,2
0.481,0.747,0.732,36,127.597,2
0.479,0.838,0.316,37,100.135,2
0.708,0.498,0.919,51,132.999,2
0.688,0.706,0.842,63,131.705,2
0.597,0.96,0.937,65,163.017,2
0.432,0.88,0.527,14,95.59,2
0.622,0.737,0.742,50,130.255,2
0.427,0.626,0.743,65,126.877,2
0.596,0.448,0.796,19,83.293,2
0.21,0.346,0.22,60,79.026,2
0.491,0.613,0.175,54,75.907,2
0.257,0.473,0.452,47,173.75,2
0.637,0.759,0.686,55,136.223,2
0.536,0.208,0.174,13,115.137,2
0.564,0.262,0.376,17,104.5,2
0.477,0.471,0.423,77,81.204,2
0.681,0.447,0.746,47,99.418,2
0.855,0.468,0.85,46,107.87,2
0.661,0.522,0.897,41,102.454,2
0.611,0.946,0.763,59,125.398,2
0.519,0.853,0.532,25,109.745,2
0.506,0.827,0.571,58,101.869,2
0.552,0.802,0.631,46,152.807,2
0.34,0.847,0.522,31,96.123,2
0.28,0.978,0.573,17,193.325,2
0.69,0.367,0.324,55,136.945,2
0.664,0.775,0.914,37,160.724,2
0.508,0.493,0.467,63,127.671,2
0.72,0.716,0.953,60,144.376,2
0.648,0.525,0.724,61,98.131,2
0.654,0.711,0.879,20,139.966,2
0.714,0.62,0.899,15,110.593,2
0.592,0.792,0.958,14,91.235,2
0.782,0.724,0.963,13,114.052,2
0.441,0.69,0.505,14,101.515,2
0.647,0.764,0.804,13,98.666,2
0.591,0.877,0.962,15,145.151,2
0.833,0.704,0.951,28,92.315,2
0.432,0.848,0.743,53,81.201,2
0.545,0.644,0.935,15,83.398,2
0.322,0.863,0.54,32,143.441,2
0.52,0.912,0.702,40,131.403,2
0.723,0.672,0.958,54,128.079,2
0.496,0.859,0.768,61,159.694,2
0.501,0.48,0.693,13,104.715,2
0.271,0.553,0.433,63,86.762,2
0.403,0.709,0.654,63,97.161,2
0.476,0.556,0.559,58,135.624,2
0.519,0.934,0.586,63,138.162,2
0.799,0.608,0.963,63,121.915,2
0.622,0.845,0.715,55,132.752,2
0.33,0.707,0.517,42,176.997,2
0.421,0.677,0.683,12,127.67,2
0.285,0.56,0.122,56,147.696,2
0.715,0.702,0.954,10,127.446,2
0.594,0.935,0.675,24,93.448,2
0.48,0.923,0.592,32,137.61,2
0.432,0.88,0.527,41,95.59,2
0.651,0.766,0.949,71,116.74,2
0.383,0.662,0.138,75,121.154,2
0.619,0.619,0.949,21,126.941,2
0.731,0.837,0.832,56,135.603,2
0.327,0.645,0.43,41,89.328,2
0.922,0.392,0.771,47,109.878,2
0.724,0.578,0.664,21,94.466,2
0.623,0.68,0.737,63,129.713,2
0.765,0.502,0.836,64,144.204,2
0.436,0.93,0.445,52,131.446,2
0.652,0.626,0.321,20,144.081,2
0.669,0.7,0.6,51,83.989,2
0.742,0.896,0.871,54,102.451,2
0.814,0.856,0.95,42,122.312,2
0.571,0.645,0.733,35,108.311,2
0.549,0.517,0.635,37,88.003,2
0.711,0.722,0.511,33,128.044,2
0.708,0.867,0.786,32,126.932,2
0.701,0.701,0.884,42,110.718,2
0.736,0.717,0.872,10,135.009,2
0.705,0.625,0.828,34,97.831,2
0.689,0.789,0.833,10,117.89,2
0.403,0.447,0.481,31,139.12,2
0.464,0.547,0.789,30,189.662,2
0.584,0.916,0.717,30,125.814,2
0.634,0.98,0.511,33,88.85,2
0.704,0.463,0.514,31,127.616,2
0.777,0.721,0.899,31,122.657,2
0.664,0.681,0.604,50,97.501,2
0.52,0.824,0.517,44,79.39,2
0.619,0.875,0.903,30,101.891,2
0.79,0.854,0.645,31,101.646,2
0.735,0.87,0.837,10,104.287,2
0.617,0.827,0.846,35,101.154,2
0.668,0.675,0.745,27,106.271,2
0.618,0.726,0.683,27,115.918,2
0.671,0.86,0.901,12,96.674,2
0.907,0.66,0.973,42,130.747,2
0.715,0.67,0.913,16,111.877,2
0.653,0.875,0.789,40,116.956,2
0.79,0.63,0.453,28,121.101,2
0.662,0.868,0.866,29,136.071,2
0.56,0.704,0.566,12,139.962,2
0.77,0.734,0.686,27,93.08,2
0.697,0.534,0.781,29,110.378,2
0.59,0.741,0.598,29,111.695,2
0.811,0.561,0.416,31,103.967,2
0.285,0.419,0.55,37,120.026,2
0.629,0.734,0.837,31,88.093,2
0.494,0.661,0.204,46,89.659,2
0.373,0.809,0.538,62,145.042,2
0.536,0.36,0.147,59,164.891,2
0.32,0.62,0.472,66,86.327,2
0.455,0.884,0.784,58,142.655,2
0.601,0.532,0.341,81,136.571,2
0.697,0.787,0.572,56,98.066,2
0.607,0.662,0.629,60,107.643,2
0.487,0.838,0.655,55,136.743,2
0.195,0.483,0.173,67,84.71,2
0.526,0.64,0.622,55,117.132,2
0.845,0.447,0.953,51,119.453,2
0.541,0.711,0.588,64,136.58,2
0.468,0.527,0.749,52,94.852,2
0.51,0.893,0.934,52,142.657,2
0.615,0.689,0.736,49,131.824,2
0.646,0.728,0.801,27,126.695,2
0.378,0.974,0.824,63,203.715,2
0.729,0.818,0.907,62,125.811,2
0.501,0.813,0.495,65,136.59,2
0.811,0.701,0.922,30,104.602,2
0.476,0.788,0.936,50,89.552,2
0.573,0.939,0.963,72,137.382,2
0.75,0.62,0.93,61,103.538,2
0.52,0.737,0.728,56,149.861,2
0.412,0.523,0.294,52,128.592,2
0.49,0.984,0.961,41,152.479,2
0.541,0.863,0.522,44,142.829,2
0.595,0.682,0.804,28,114.243,2
0.254,0.349,0.125,43,75.521,2
0.655,0.675,0.587,70,77.589,2
0.458,0.502,0.571,61,121.861,2
0.688,0.762,0.515,41,94.189,2
0.491,0.932,0.569,40,148.831,2
0.58,0.571,0.818,64,128.15,2
0.625,0.35,0.69,63,113.688,2
0.568,0.898,0.833,51,110.824,2
0.645,0.61,0.496,36,118.599,2
0.709,0.278,0.458,50,141.268,2
0.488,0.959,0.67,49,166.799,2
0.669,0.786,0.961,15,105.358,2
0.491,0.686,0.555,43,137.168,2
0.799,0.71,0.767,46,110.732,2
0.801,0.723,0.883,64,109.03,2
0.508,0.791,0.411,35,127.645,2
0.641,0.78,0.746,54,94.228,2
0.723,0.647,0.96,55,125.016,2
0.631,0.597,0.665,58,107.26,2
0.523,0.802,0.587,33,145.352,2
0.71,0.436,0.727,50,104.136,2
0.602,0.668,0.753,53,120.229,2
0.481,0.724,0.2,62,116.341,2
0.489,0.977,0.425,35,141.045,2
0.365,0.767,0.422,65,94.174,2
0.51,0.389,0.621,59,94.04,2
0.82,0.452,0.74,28,117.401,2
0.581,0.791,0.619,62,123.887,2
0.583,0.855,0.664,46,122.425,2
0.399,0.573,0.649,39,147.114,2
0.456,0.609,0.682,56,84.441,2
0.451,0.364,0.298,35,154.206,2
0.611,0.793,0.86,42,121.987,2
0.612,0.869,0.771,39,147.502,2
0.482,0.628,0.313,38,126.53,2
0.562,0.561,0.666,46,113.911,2
0.489,0.676,0.623,54,89.735,2
0.694,0.787,0.667,45,111.157,2
0.364,0.457,0.175,66,163.219,2
0.651,0.446,0.862,37,99.896,2
0.449,0.942,0.356,26,137.557,2
0.544,0.459,0.751,26,96.326,2
0.592,0.595,0.58,26,106.646,2
0.656,0.65,0.931,49,146.268,2
0.497,0.416,0.59,39,103.317,2
0.597,0.554,0.963,62,117.835,2
0.584,0.367,0.588,74,120.175,2
0.293,0.74,0.516,55,118.23,2
0.55,0.611,0.626,62,168.512,2
0.282,0.699,0.543,40,63.593,2
0.599,0.744,0.723,63,91.259,2
0.359,0.854,0.472,50,99.414,2
0.228,0.224,0.18,43,60.3,2
0.652,0.583,0.744,65,138.134,2
0.52,0.759,0.706,71,135.347,2
0.736,0.793,0.912,26,141.959,2
0.418,0.799,0.798,26,125.594,2
0.688,0.435,0.435,73,103.239,2
0.674,0.659,0.697,62,99.768,2
0.667,0.655,0.657,62,134.212,2
0.324,0.897,0.39,18,115.168,2
0.761,0.788,0.768,27,138.902,2
0.55,0.605,0.497,33,109.823,2
0.586,0.886,0.834,25,106.536,2
0.396,0.338,0.377,71,133.522,2
0.674,0.686,0.814,59,124.204,2
0.707,0.405,0.518,42,106.638,2
0.266,0.389,0.148,56,140.243,2
0.653,0.677,0.888,71,114.37,2
0.459,0.708,0.583,49,108.952,2
0.529,0.452,0.539,40,78.196,2
0.635,0.914,0.922,70,156.014,2
0.645,0.821,0.682,46,79.986,2
0.469,0.537,0.783,11,124.193,2
0.402,0.814,0.516,19,170.02,2
0.394,0.337,0.586,38,178.32,2
0.594,0.555,0.52,12,123.069,2
0.543,0.696,0.849,53,92.15,2
0.445,0.966,0.321,49,109.482,2
0.325,0.903,0.401,63,148.446,2
0.459,0.727,0.954,67,149.229,2
0.526,0.756,0.668,56,91.985,2
0.49,0.781,0.764,43,79.166,2
0.601,0.901,0.934,44,77.742,2
0.523,0.652,0.275,38,157.989,2
0.649,0.944,0.489,40,126.059,2
0.724,0.876,0.812,43,92.169,2
0.615,0.56,0.502,37,131.859,2
0.467,0.382,0.704,54,81.754,2
0.647,0.582,0.915,73,167.396,2
0.249,0.97,0.26,40,165.059,2
0.63,0.292,0.765,39,99.348,2
0.742,0.601,0.974,28,126.064,2
0.549,0.651,0.368,14,122.818,2
0.828,0.492,0.789,79,120.151,2
0.625,0.758,0.695,71,119.719,2
0.634,0.833,0.799,23,129.587,2
0.547,0.82,0.933,62,118.208,2
0.42,0.668,0.338,65,125.391,2
0.629,0.677,0.627,59,132.783,2
0.646,0.531,0.655,38,172.02,2
0.612,0.761,0.838,39,130.707,2
0.654,0.506,0.831,50,123.179,2
0.657,0.724,0.755,50,131.914,2
0.392,0.402,0.228,54,143.883,2
0.518,0.761,0.576,61,118.738,2
0.522,0.892,0.939,41,166.093,2
0.57,0.554,0.372,58,122.135,2
0.538,0.48,0.834,10,171.773,2
0.496,0.586,0.899,14,148.882,2
0.728,0.86,0.702,32,131.057,2
0.564,0.975,0.964,32,150.459,2
0.659,0.678,0.647,75,106.186,2
0.531,0.948,0.498,33,136.891,2
0.473,0.566,0.443,38,85.925,2
0.657,0.435,0.771,49,135.975,2
0.554,0.815,0.6,46,90.889,2
0.649,0.679,0.971,63,126.867,2
0.681,0.554,0.933,48,129.587,2
0.669,0.707,0.806,50,124.335,2
0.855,0.803,0.962,58,114.867,2
0.682,0.711,0.766,52,129.546,2
0.204,0.896,0.653,57,90.6,2
0.202,0.644,0.252,67,85.04,2
0.799,0.404,0.893,55,131.012,2
0.446,0.598,0.778,50,124.251,2
0.616,0.777,0.786,13,111.732,2
0.758,0.805,0.961,60,116.543,2
0.779,0.717,0.789,64,115.384,2
0.683,0.751,0.841,62,103.036,2
0.712,0.967,0.895,73,145.024,2
0.701,0.943,0.791,77,128.992,2
0.579,0.872,0.761,56,76.214,2
0.851,0.551,0.807,74,131.922,2
0.527,0.509,0.497,71,138.317,2
0.597,0.812,0.823,57,135.68,2
0.583,0.947,0.803,74,135.448,2
0.63,0.688,0.893,18,124.825,2
0.69,0.54,0.764,27,114.846,2
0.671,0.71,0.834,65,118.745,2
0.499,0.802,0.504,52,107.705,2
0.742,0.743,0.485,52,135.012,2
0.768,0.829,0.962,72,118.773,2
0.779,0.742,0.286,54,100.2,2
0.854,0.957,0.628,47,118.185,2
0.779,0.867,0.915,77,138.858,2
0.933,0.528,0.754,82,109.967,2
0.787,0.889,0.394,67,114.091,2
0.389,0.873,0.303,70,106.767,2
0.584,0.708,0.564,60,137.657,2
0.213,0.634,0.354,60,174.443,2
0.511,0.857,0.722,33,121.516,2
0.464,0.94,0.346,32,146.595,2
0.452,0.604,0.556,30,106.045,2
0.548,0.843,0.719,58,129.661,2
0.454,0.946,0.647,64,138.18,2
0.337,0.684,0.404,66,88.772,2
0.706,0.785,0.636,61,105.893,2
0.22,0.708,0.453,70,66.214,2
0.647,0.69,0.682,57,117.514,2
0.314,0.797,0.569,68,145.393,2
0.613,0.885,0.919,67,118.506,2
0.623,0.622,0.319,58,125.166,2
0.399,0.467,0.525,66,75.601,2
0.34,0.804,0.854,60,131.5,2
0.628,0.455,0.858,64,102.09,2
0.721,0.521,0.942,72,123.118,2
0.402,0.597,0.496,64,81.806,2
0.575,0.318,0.385,74,104.522,2
0.356,0.917,0.518,78,171.176,2
0.59,0.851,0.968,60,146.213,2
0.443,0.797,0.521,65,123.428,2
0.645,0.795,0.535,80,112.067,2
0.559,0.764,0.932,65,143.319,2
0.523,0.941,0.145,54,120.67,2
0.526,0.763,0.514,75,136.205,2
0.874,0.318,0.919,58,116.117,2
0.222,0.81,0.266,61,96.302,2
0.523,0.769,0.876,73,136.162,2
0.511,0.827,0.486,51,121.459,2
0.742,0.833,0.816,79,113.375,2
0.694,0.577,0.845,70,114.478,2
0.487,0.759,0.227,55,80.958,2
0.546,0.578,0.819,63,128.037,2
0.484,0.262,0.332,60,98.516,2
0.457,0.909,0.755,64,115.998,2
0.491,0.942,0.387,68,100.446,2
0.478,0.923,0.165,66,133.134,2
0.587,0.994,0.481,57,151.941,2
0.631,0.638,0.812,59,133.739,2
0.82,0.528,0.931,65,120.091,2
0.484,0.0874,0.219,65,94.163,2
0.481,0.392,0.52,68,124.572,2
